header_line
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14
2/04/2025   700 AM  NY  Clinton  Ellenburg      44.89550  -73.84500  SNOW  2.8  Inch  NYS Mesonet  Storm Total Snow
2/04/2025   956 AM  VT  Lamoille  Smugglers Notch  1  SSW  44.53547  -72.80866  SNOW  7.0  Inch  Public  Storm Total Snow
2/04/2025   700 AM  VT  Lamoille  Johnson  2  N  44.65800  -72.67860  SNOW  4.5  Inch  Co-Op Observer  Storm Total Snow
2/04/2025   700 AM  VT  Lamoille  Jeffersonville  1  SSW  44.62720  -72.84170  SNOW  4.0  Inch  CoCoRaHS  Storm Total Snow
2/04/2025   716 AM  VT  Lamoille  Morrisville      44.55860  -72.59640  SNOW  2.8  Inch  Public  Storm Total Snow
2/04/2025   730 AM  VT  Lamoille  Smugglers Notch  3  N  44.58430  -72.78700  SNOW  2.0  Inch  Co-Op Observer  Storm Total Snow
2/04/2025   730 AM  VT  Lamoille  Stowe    SW  44.46400  -72.69070  SNOW  1.0  Inch  CoCoRaHS  Storm Total Snow
2/04/2025   830 AM  VT  Orange  Bradford  2  NNW  44.02270  -72.14760  SNOW  2.5  Inch  CoCoRaHS  Storm Total Snow
2/04/2025   700 AM  VT  Orange  West Topsham      44.11506  -72.31176  SNOW  2.0  Inch  Co-Op Observer  Storm Total Snow
2/04/2025   700 AM  VT  Orange  Williamstown  3  WSW  44.11340  -72.60120  SNOW  1.2  Inch  CoCoRaHS  Storm Total Snow
2/04/2025   700 AM  VT  Orange  Corinth Corners  2  E  44.00690  -72.31940  SNOW  1.0  Inch  Co-Op Observer  Storm Total Snow
2/04/2025   700 AM  VT  Orange  West Fairlee  2  ENE  43.92140  -72.23050  SNOW  0.9  Inch  CoCoRaHS  Storm Total Snow
2/04/2025   630 AM  VT  Orange  Strafford  2  SE  43.83330  -72.35560  SNOW  0.8  Inch  CoCoRaHS  Storm Total Snow
2/04/2025   800 AM  VT  Orange  Braintree  3  SW  43.93570  -72.74830  SNOW  0.6  Inch  CoCoRaHS  Storm Total Snow
2/04/2025   700 AM  VT  Orleans  Morgan  7  SE  44.85530  -71.90670  SNOW  6.5  Inch  CoCoRaHS  Storm Total Snow
2/04/2025   900 AM  VT  Orleans  Albany      44.73050  -72.38200  SNOW  6.2  Inch  Public  Storm Total Snow
2/04/2025   700 AM  VT  Orleans  Westfield  1  WNW  44.89160  -72.44350  SNOW  6.0  Inch  CoCoRaHS  Storm Total Snow
2/04/2025   815 AM  VT  Orleans  Greensboro  4  NNE  44.63100  -72.28000  SNOW  5.6  Inch  CoCoRaHS  Storm Total Snow
2/04/2025  1004 AM  VT  Orleans  Newport Center      44.95000  -72.30000  SNOW  4.5  Inch  Public  Storm Total Snow
2/04/2025   650 AM  VT  Orleans  Derby Line  2  W  45.00450  -72.14170  SNOW  4.2  Inch  CoCoRaHS  Storm Total Snow
2/04/2025   700 AM  VT  Orleans  Greensboro  2  NNW  44.60530  -72.30940  SNOW  3.7  Inch  CoCoRaHS  Storm Total Snow
2/04/2025   700 AM  VT  Orleans  Craftsbury Common      44.66340  -72.39250  SNOW  3.5  Inch  CoCoRaHS  Storm Total Snow
2/04/2025   700 AM  VT  Rutland  Rutland  1  N  43.62530  -72.97790  SNOW  1.1  Inch  CoCoRaHS  Storm Total Snow
2/04/2025   700 AM  VT  Rutland  Shrewsbury  1  W  43.50810  -72.88240  SNOW  1.0  Inch  CoCoRaHS  Storm Total Snow
2/04/2025   800 AM  VT  Rutland  Rutland  3  N  43.65234  -72.97960  SNOW  1.0  Inch  Public  Storm Total Snow
2/04/2025   700 AM  VT  Rutland  Wallingford  3  SSW  43.43370  -72.99030  SNOW  0.8  Inch  CoCoRaHS  Storm Total Snow
2/04/2025   900 AM  VT  Washington  Cabot  4  ENE  44.41710  -72.23500  SNOW  4.8  Inch  CoCoRaHS  Storm Total Snow
2/04/2025   700 AM  VT  Washington  Cabot  2  E  44.39810  -72.26570  SNOW  4.0  Inch  CoCoRaHS  Storm Total Snow
2/04/2025   400 AM  VT  Washington  Woodbury      44.43000  -72.42000  SNOW  4.0  Inch  Public  Storm Total Snow
2/04/2025   700 AM  VT  Washington  Worcester  2  W  44.37470  -72.58220  SNOW  2.8  Inch  Co-Op Observer  Storm Total Snow
2/04/2025   700 AM  VT  Washington  Woodbury  3  NNW  44.48830  -72.43260  SNOW  2.5  Inch  CoCoRaHS  Storm Total Snow
2/04/2025   600 AM  VT  Washington  Waterbury  3  NW  44.36060  -72.80770  SNOW  1.6  Inch  CoCoRaHS  Storm Total Snow
2/04/2025   800 AM  VT  Washington  Moretown  2  N  44.28030  -72.75650  SNOW  1.3  Inch  CoCoRaHS  Storm Total Snow
2/04/2025   700 AM  VT  Washington  Warren  3  E  44.11210  -72.79890  SNOW  1.2  Inch  CoCoRaHS  Storm Total Snow
2/04/2025   700 AM  VT  Washington  Plainfield  1  ESE  44.27610  -72.41500  SNOW  1.0  Inch  Co-Op Observer  Storm Total Snow
2/04/2025   700 AM  VT  Washington  Berlin  4  WNW  44.23360  -72.65610  SNOW  0.8  Inch  CoCoRaHS  Storm Total Snow
2/04/2025   730 AM  VT  Washington  East Montpelier      44.27230  -72.50020  SNOW  0.8  Inch  CoCoRaHS  Storm Total Snow
2/04/2025   700 AM  VT  Washington  Northfield  2  N  44.16990  -72.65200  SNOW  0.5  Inch  CoCoRaHS  Storm Total Snow
2/04/2025   700 AM  VT  Windsor  Rochester  2  NE  43.89420  -72.76990  SNOW  1.7  Inch  CoCoRaHS  Storm Total Snow
2/04/2025   642 AM  VT  Windsor  West Hartford  3  NE  43.74992  -72.36957  SNOW  1.2  Inch  Public  Storm Total Snow
2/04/2025   700 AM  VT  Windsor  Barnard  3  NW  43.75220  -72.66290  SNOW  1.0  Inch  CoCoRaHS  Storm Total Snow
2/04/2025   600 AM  VT  Windsor  Rochester  2  NNE  43.89770  -72.79520  SNOW  0.6  Inch  CoCoRaHS  Storm Total Snow
2/04/2025   800 AM  VT  Windsor  Ludlow  3  S  43.34720  -72.69680  SNOW  0.3  Inch  CoCoRaHS  Storm Total Snow
""
$$
""
KUTIKOFF
