1/22/2025   930 AM  NC  Brunswick  Oak Island  3  NW  33.95069  -78.20700  SNOW  3.5  Inch  Trained Spotter  Storm Total Snow
1/22/2025   600 AM  NC  Brunswick  Leland  5  SW  34.18943  -78.06754  SNOW  3.4  Inch  NWS Employee  Storm Total Snow
1/22/2025   700 AM  NC  Brunswick  Sunset Beach  2  WNW  33.88405  -78.53773  SNOW  3.4  Inch  Cocorahs  Storm Total Snow
1/23/2025   700 AM  NC  Brunswick  Southport  1  NE  33.93218  -78.00800  SNOW  3.1  Inch  Cocorahs  Storm Total Snow
1/22/2025   700 AM  NC  Brunswick  Bolivia  8  SW  33.98785  -78.24365  SNOW  3.0  Inch  Cocorahs  Storm Total Snow
1/22/2025   700 AM  NC  Brunswick  Leland  1  WNW  34.24691  -78.0295  SNOW  3.0  Inch  Cocorahs  Storm Total Snow
1/22/2025   700 AM  NC  Brunswick  Leland  6  WNW  34.28151  -78.08799  SNOW  3.0  Inch  Cocorahs  Storm Total Snow
1/22/2025   800 AM  NC  Brunswick  Sunset Beach  3  NE  33.90272  -78.48208  SNOW  3.0  Inch  Cocorahs  Storm Total Snow
1/22/2025   700 AM  NC  Brunswick  Bolivia  8  SW  33.99900  -78.25109  SNOW  2.7  Inch  Cocorahs  Storm Total Snow
1/22/2025   800 AM  NC  Brunswick  Southport  1  NW  33.93601  -78.03199  SNOW  2.4  Inch  Cocorahs  Storm Total Snow
1/22/2025   700 AM  NC  Brunswick  Bolivia  8  SW  33.98540  -78.23000  SNOW  2.1  Inch  Cocorahs  Storm Total Snow
1/22/2025   215 AM  NC  Brunswick  Oak Island      33.92000  -78.17000  SNOW  2.0  Inch  Public  Storm Total Snow
1/22/2025   820 AM  NC  Brunswick  Bolivia  4  SW  34.03000  -78.20000  SNOW  2.0  Inch  Amateur Radio  Storm Total Snow
1/22/2025   800 AM  NC  Brunswick  Southport  7  W  33.94220  -78.14050  SNOW  1.9  Inch  Cocorahs  Storm Total Snow
1/22/2025  1215 PM  NC  Columbus  Lake Waccamaw  5  W  34.31957  -78.60100  SNOW  6.5  Inch  Public  Storm Total Snow
1/22/2025   740 AM  NC  Columbus  Whiteville      34.32990  -78.70480  SNOW  6.0  Inch  Trained Spotter  Storm Total Snow
1/22/2025  1123 AM  NC  Columbus  Cerro Gordo      34.32000  -78.93000  SNOW  5.7  Inch  Public  Storm Total Snow
1/22/2025   500 AM  NC  Columbus  Clarendon      34.22000  -78.85000  SNOW  4.0  Inch  Public  Storm Total Snow
1/22/2025   800 AM  NC  New Hanover  Wilmington  5  SSE  34.14556  -77.94475  SNOW  4.8  Inch  NWS Employee  Storm Total Snow
1/22/2025   130 AM  NC  New Hanover  Ogden      34.26500  -77.79950  SNOW  4.5  Inch  Public  Storm Total Snow
1/22/2025   700 AM  NC  New Hanover  Wilmington  7  NE  34.27580  -77.80890  SNOW  4.2  Inch  Cocorahs  Storm Total Snow
1/22/2025   340 PM  NC  New Hanover  Myrtle Grove  1  NNW  34.13777  -77.89039  SNOW  4.0  Inch  Public  Storm Total Snow
1/22/2025   700 AM  NC  New Hanover  Wilmington  7  NE  34.26700  -77.81372  SNOW  3.8  Inch  Cocorahs  Storm Total Snow
1/22/2025   700 AM  NC  New Hanover  Wilmington  7  NE  34.26550  -77.81660  SNOW  3.5  Inch  Cocorahs  Storm Total Snow
1/23/2025   700 AM  NC  New Hanover  Carolina Beach  1  N  34.05444  -77.89712  SNOW  3.3  Inch  Cocorahs  Storm Total Snow
1/22/2025   545 AM  NC  New Hanover  Seagate      34.20000  -77.84000  SNOW  3.3  Inch  Public  Storm Total Snow
1/22/2025   800 AM  NC  New Hanover  Wilmington  6  SSE  34.13870  -77.87220  SNOW  3.1  Inch  Cocorahs  Storm Total Snow
1/22/2025   230 AM  NC  New Hanover  Wilmington      34.21240  -77.91130  SNOW  3.0  Inch  NWS Employee  Storm Total Snow
1/22/2025   800 AM  NC  New Hanover  Wilmington  3  ESE  34.19000  -77.90140  SNOW  3.0  Inch  Cocorahs  Storm Total Snow
1/22/2025   700 AM  NC  New Hanover  Bayshore  1  NE  34.30050  -77.77740  SNOW  3.0  Inch  Cocorahs  Storm Total Snow
1/22/2025   900 AM  NC  New Hanover  Wilmington  5  NE  34.26354  -77.84940  SNOW  3.0  Inch  NWS Employee  Storm Total Snow
1/22/2025   900 AM  NC  New Hanover  Myrtle Grove      34.12440  -77.88370  SNOW  3.0  Inch  NWS Employee  Storm Total Snow
1/22/2025   700 AM  NC  New Hanover  Silver Lake  1  NW  34.15644  -77.93038  SNOW  3.0  Inch  Cocorahs  Storm Total Snow
1/22/2025   820 AM  NC  New Hanover  Wilmington  4  SE  34.16829  -77.86955  SNOW  2.8  Inch  Cocorahs  Storm Total Snow
1/22/2025   700 AM  NC  New Hanover  Wilmington  8  ENE  34.25005  -77.80872  SNOW  2.8  Inch  Cocorahs  Storm Total Snow
1/22/2025   700 AM  NC  New Hanover  Wilmington  4  N  34.27028  -77.91130  SNOW  2.6  Inch  Official NWS Obs  Storm Total Snow
1/22/2025   605 AM  NC  New Hanover  Castle Hayne      34.35000  -77.90000  SNOW  2.5  Inch  Public  Storm Total Snow
1/22/2025   700 AM  NC  New Hanover  Wilmington  6  SSE  34.12947  -77.868512  SNOW  2.5  Inch  Cocorahs  Storm Total Snow
1/22/2025   230 PM  NC  New Hanover  Silver Lake  1  WNW  34.15414  -77.93415  SNOW  2.2  Inch  Public  Storm Total Snow
1/22/2025   812 AM  NC  New Hanover  Wilmington  6  S  34.13000  -77.91000  SNOW  2.1  Inch  Trained Spotter  Storm Total Snow
1/22/2025   545 AM  NC  New Hanover  Bayshore  1  ENE  34.30000  -77.77000  SNOW  2.0  Inch  NWS Employee  Storm Total Snow
1/22/2025   800 AM  NC  New Hanover  Wilmington  2  S  34.18453  -77.91163  SNOW  2.0  Inch  Cocorahs  Storm Total Snow
1/22/2025   800 AM  NC  Pender  Watha      34.5954  -77.9904  SNOW  5.3  Inch  Amateur Radio  Storm Total Snow
1/22/2025   911 AM  NC  Pender  Burgaw  5  WSW  34.53160  -78.01700  SNOW  5.0  Inch  Cocorahs  Storm Total Snow
1/22/2025   630 AM  NC  Pender  Atkinson  5  NW  34.57864  -78.23243  SNOW  5.0  Inch  Public  Storm Total Snow
1/22/2025   700 AM  NC  Pender  Burgaw      34.554  -77.9229  SNOW  4.5  Inch  Cocorahs  Storm Total Snow
1/22/2025   630 AM  NC  Pender  Topsail Beach  2  WNW  34.37557  -77.66238  SNOW  4.4  Inch  Public  Storm Total Snow
1/22/2025  1040 AM  NC  Pender  Currie      34.47000  -78.10000  SNOW  4.0  Inch  Public  Storm Total Snow
1/22/2025  1230 PM  NC  Pender  Surf City  1  SW  34.41367  -77.57080  SNOW  4.0  Inch  Public  Storm Total Snow
1/22/2025  1230 AM  NC  Pender  Rocky Point      34.43000  -77.88000  SNOW  3.8  Inch  Public  Storm Total Snow
1/22/2025   814 AM  NC  Pender  Hampstead  4  E  34.37000  -77.63000  SNOW  3.6  Inch  NWS Employee  Storm Total Snow
1/22/2025   130 AM  NC  Pender  Hampstead      34.37000  -77.70000  SNOW  3.5  Inch  Public  Storm Total Snow
1/22/2025   700 AM  NC  Robeson  Orrum  5  SW  34.39150  -79.03907  SNOW  5.3  Inch  Public  Storm Total Snow
1/22/2025   700 AM  NC  Robeson  Lumberton  9  SSE  34.51274  -78.97512  SNOW  4.0  Inch  Cocorahs  Storm Total Snow
1/22/2025   330 AM  NC  Robeson  Lumberton      34.63230  -79.01490  SNOW  3.0  Inch  Broadcast Media  Storm Total Snow
1/22/2025   700 AM  NC  Robeson  Rowland  2  SE  34.51640  -79.25880  SNOW  2.0  Inch  Cocorahs  Storm Total Snow
1/22/2025   800 AM  NC  Robeson  Lumberton  1  NW  34.64000  -79.03000  SNOW  1.0  Inch  CO-OP Observer  Storm Total Snow
1/22/2025   915 AM  SC  Darlington  Timmonsville  5  NNE  34.20140  -79.90710  SNOW  1.9  Inch  Amateur Radio  Storm Total Snow
1/22/2025   700 AM  SC  Darlington  Darlington  2  NNW  34.331  -79.87983  SNOW  1.0  Inch  Cocorahs  Storm Total Snow
1/22/2025   130 PM  SC  Darlington  Hartsville      34.36950  -80.08380  SNOW  0.8  Inch  Amateur Radio  Storm Total Snow
1/22/2025   720 AM  SC  Darlington  Hartsville  5  WSW  34.34729  -80.17397  SNOW  0.7  Inch  Cocorahs  Storm Total Snow
1/22/2025   130 PM  SC  Dillon  Fork      34.28000  -79.27000  SNOW  4.0  Inch  Amateur Radio  Storm Total Snow
1/22/2025  1006 AM  SC  Dillon  Latta  2  SE  34.32000  -79.41000  SNOW  2.5  Inch  Public  Storm Total Snow
1/22/2025   700 AM  SC  Dillon  Latta      34.34220  -79.43190  SNOW  2.2  Inch  Cocorahs  Storm Total Snow
1/22/2025   130 PM  SC  Dillon  Dillon      34.42200  -79.36980  SNOW  2.0  Inch  Amateur Radio  Storm Total Snow
1/22/2025   130 AM  SC  Florence  Scranton      33.91730  -79.74360  SNOW  4.2  Inch  Public  Storm Total Snow
1/22/2025   130 PM  SC  Florence  Evergreen      34.07000  -79.68000  SNOW  3.5  Inch  Amateur Radio  Storm Total Snow
1/22/2025   100 AM  SC  Florence  Pamplico      33.99550  -79.56900  SNOW  3.5  Inch  Public  Storm Total Snow
1/22/2025  1245 AM  SC  Florence  Olanta      33.93540  -79.93280  SNOW  3.0  Inch  Public  Storm Total Snow
1/22/2025   745 AM  SC  Florence  Johnsonville      33.81680  -79.44900  SNOW  3.0  Inch  Public  Storm Total Snow
1/22/2025   250 PM  SC  Florence  Quinby  4  SE  34.19137  -79.68312  SNOW  2.8  Inch  Public  Storm Total Snow
1/22/2025   130 PM  SC  Florence  Timmonsville      34.13420  -79.94240  SNOW  2.5  Inch  Amateur Radio  Storm Total Snow
1/22/2025   700 AM  SC  Florence  Florence  3  S  34.143812  -79.77976  SNOW  2.5  Inch  Cocorahs  Storm Total Snow
1/22/2025   150 AM  SC  Florence  Florence      34.18100  -79.78040  SNOW  2.5  Inch  Public  Storm Total Snow
1/22/2025   500 AM  SC  Florence  Effingham  2  W  34.05990  -79.79040  SNOW  2.1  Inch  Cocorahs  Storm Total Snow
1/22/2025   800 AM  SC  Florence  Florence  6  NE  34.24700  -79.70610  SNOW  2.1  Inch  Cocorahs  Storm Total Snow
1/22/2025   852 AM  SC  Florence  Florence  4  W  34.18000  -79.85000  SNOW  2.0  Inch  Amateur Radio  Storm Total Snow
1/22/2025   800 AM  SC  Georgetown  Murrells Inlet  1  SSW  33.54256  -79.05605  SNOW  5.0  Inch  Cocorahs  Storm Total Snow
1/22/2025   330 AM  SC  Georgetown  Georgetown      33.36300  -79.29610  SNOW  4.5  Inch  Broadcast Media  Storm Total Snow
1/22/2025   700 AM  SC  Georgetown  Georgetown  4  SSW  33.30953  -79.32260  SNOW  4.0  Inch  CO-OP Observer  Storm Total Snow
1/22/2025   730 AM  SC  Georgetown  Murrells Inlet      33.55490  -79.05000  SNOW  4.0  Inch  Public  Storm Total Snow
1/22/2025   700 AM  SC  Georgetown  Murrells Inlet  1  NE  33.55944  -79.03944  SNOW  4.0  Inch  Cocorahs  Storm Total Snow
1/22/2025   700 AM  SC  Georgetown  Murrells Inlet  2  NE  33.57046  -79.02250  SNOW  4.0  Inch  Cocorahs  Storm Total Snow
1/22/2025   700 AM  SC  Georgetown  Pawleys Island  2  NW  33.4558  -79.1386  SNOW  4.0  Inch  Cocorahs  Storm Total Snow
1/22/2025   700 AM  SC  Georgetown  Georgetown  6  S  33.27585  -79.29282  SNOW  3.8  Inch  Cocorahs  Storm Total Snow
1/22/2025   800 AM  SC  Georgetown  Georgetown  5  NNE  33.43064  -79.25370  SNOW  3.5  Inch  Cocorahs  Storm Total Snow
1/22/2025  1210 AM  SC  Horry  Loris      34.06000  -78.89000  SNOW  6.0  Inch  Public  Storm Total Snow
1/22/2025   405 AM  SC  Horry  Conway      33.83860  -79.06090  SNOW  6.0  Inch  Public  Storm Total Snow
1/22/2025   700 AM  SC  Horry  Myrtle Beach  5  WNW  33.72668  -78.97288  SNOW  6.0  Inch  Cocorahs  Storm Total Snow
1/22/2025   900 AM  SC  Horry  Conway  6  N  33.91925  -79.06557  SNOW  5.8  Inch  Cocorahs  Storm Total Snow
1/22/2025   900 AM  SC  Horry  Briarcliffe Acres      33.79000  -78.75000  SNOW  5.5  Inch  Public  Storm Total Snow
1/22/2025  1100 AM  SC  Horry  Aynor      33.99840  -79.20110  SNOW  5.5  Inch  Public  Storm Total Snow
1/22/2025   700 AM  SC  Horry  Myrtle Beach  8  WNW  33.74519  -79.01734  SNOW  5.3  Inch  Cocorahs  Storm Total Snow
1/22/2025   700 AM  SC  Horry  Conway  6  E  33.82948  -78.95277  SNOW  5.2  Inch  Cocorahs  Storm Total Snow
1/22/2025   700 AM  SC  Horry  Loris  5  W  34.04760  -78.98150  SNOW  5.1  Inch  Cocorahs  Storm Total Snow
1/22/2025   700 AM  SC  Horry  Conway  10  ENE  33.90412  -78.89813  SNOW  5.0  Inch  Cocorahs  Storm Total Snow
1/22/2025   900 AM  SC  Horry  5.8 WSW Myrtle Beach      33.67000  -78.99000  SNOW  5.0  Inch  Public  Storm Total Snow
1/22/2025   700 AM  SC  Horry  Myrtle Beach  7  NNW  33.79051  -78.95725  SNOW  5.0  Inch  Cocorahs  Storm Total Snow
1/22/2025   730 AM  SC  Horry  Longs      33.93000  -78.73000  SNOW  5.0  Inch  Public  Storm Total Snow
1/22/2025   700 AM  SC  Horry  North Myrtle Beach  1  E  33.82960  -78.64970  SNOW  5.0  Inch  Cocorahs  Storm Total Snow
1/22/2025   830 AM  SC  Horry  Socastee      33.69000  -79.01000  SNOW  5.0  Inch  Public  Storm Total Snow
1/22/2025   930 AM  SC  Horry  Little River      33.87000  -78.63000  SNOW  4.9  Inch  Public  Storm Total Snow
1/22/2025   715 AM  SC  Horry  Galivants Ferry      34.05000  -79.25000  SNOW  4.8  Inch  Public  Storm Total Snow
1/22/2025   700 AM  SC  Horry  Loris  1  ENE  34.06752  -78.86893  SNOW  4.5  Inch  Cocorahs  Storm Total Snow
1/22/2025   830 AM  SC  Horry  Myrtle Beach  1  W  33.70000  -78.91000  SNOW  4.5  Inch  Public  Storm Total Snow
1/22/2025   845 AM  SC  Horry  Forestbrook  3  ENE  33.74000  -78.92000  SNOW  4.5  Inch  NWS Employee  Storm Total Snow
1/22/2025   700 AM  SC  Horry  Little River  5  WNW  33.90761  -78.70246  SNOW  4.5  Inch  Cocorahs  Storm Total Snow
1/22/2025   700 AM  SC  Horry  Red Hill  6  ENE  33.82028  -78.91316  SNOW  4.0  Inch  Public  Storm Total Snow
1/21/2025  1100 PM  SC  Horry  Bucksport      33.67200  -79.11270  SNOW  4.0  Inch  Public  Storm Total Snow
1/22/2025   600 AM  SC  Horry  Surfside Beach      33.60960  -78.97770  SNOW  4.0  Inch  Public  Storm Total Snow
1/22/2025   900 AM  SC  Horry  2.6 SW Myrtle Beach      33.67219  -78.92416  SNOW  4.0  Inch  Public  Storm Total Snow
1/22/2025   800 AM  SC  Horry  Myrtle Beach  2  WSW  33.68930  -78.91879  SNOW  4.0  Inch  Cocorahs  Storm Total Snow
1/22/2025   600 AM  SC  Horry  Conway  2  SSW  33.81550  -79.07140  SNOW  3.7  Inch  Cocorahs  Storm Total Snow
1/22/2025   900 AM  SC  Horry  1.8 NW Myrtle Beach      33.71721  -78.91434  SNOW  3.5  Inch  Broadcast Media  Storm Total Snow
1/22/2025   900 AM  SC  Horry  Myrtle Beach  5  SW  33.64763  -78.95365  SNOW  3.5  Inch  Public  Storm Total Snow
1/22/2025   733 AM  SC  Marion  Mullins  1  SSE  34.19440  -79.24740  SNOW  4.0  Inch  CO-OP Observer  Storm Total Snow
1/22/2025   130 PM  SC  Marion  Sellers  5  E  34.28247  -79.38464  SNOW  2.5  Inch  Amateur Radio  Storm Total Snow
1/22/2025   115 AM  SC  Marlboro  Tatum      34.64380  -79.58670  SNOW  1.0  Inch  Public  Storm Total Snow
1/22/2025   700 AM  SC  Marlboro  Clio  2  WNW  34.58777  -79.5715  SNOW  0.9  Inch  Cocorahs  Storm Total Snow
1/22/2025   610 AM  SC  Williamsburg  Kingstree      33.66510  -79.82920  SNOW  4.0  Inch  Public  Storm Total Snow
1/22/2025   900 AM  SC  Williamsburg  Hebron  2  ESE  33.81070  -79.85140  SNOW  4.0  Inch  CO-OP Observer  Storm Total Snow
1/22/2025   800 AM  SC  Williamsburg  Kingstree  8  NW  33.73945  -79.93323  SNOW  3.0  Inch  Cocorahs  Storm Total Snow
""
$$
""
OLIVA
